id,groudTruthContext,retrievedContext,questionId,question,answer
4031,"""Even if we accept these claims as being true, neither the fact that their clients are more confident, nor the fact that people who use an investment professional have a higher net worth tells you anything about the value of the service that such professionals provide.  Judging a service provider is a complex matter where you take into account multiple variables but the main ones are the cost and quality of the service, the cost and quality of doing it yourself and the value you assign to your time and effort. I think it's highly likely that professional gardeners will on average maintain larger gardens than those who do their own garden work. And any professional will have more experience at his profession than an average member of the public. But to determine if hiring a professional is objectively """"better"""" requires defining what that word means. Finance is a bit weird in that respect since we actually do have objective ways of measuring results by looking at performance over time. But since the quotes you give here don't address that at all, we can simply conclude that they do not make the case for anything related to financial performance.""",I recommend you two things: I like these investments because they are not high risk. I hope this helps.,"5535    3763
Name: query-id, dtype: int64",Should I Use an Investment Professional?,
4038,"""Two reasons: Many people make lots of financial decisions (and other kinds of decisions) without actually running any numbers to see what is best (or even possible).  They just go with their gut and buy things they feel like buying, without making a thoroughgoing attempt to assess the impact on their finances.  I share your bafflement at this, but it is true. A sobering example that has stuck with me can be found in this Los Angeles Times story from a few years ago, which describes a family spending $1000 more than their income every month, while defaulting on their mortgage and dipping into their 7-year-old daughter's savings account to cover the bills --- but still spending $275 a month on """"beauty products and services"""" and $200 a month on pet expenses. Even to the extent that people do take finances into account, finances are not the only thing they take into account.  For many people, driving a car that is new, looks nice and fresh, has the latest features, etc., is something they are willing to pay money for.  Your question """"why don't people view a car solely as a means of transportation"""" is not a financial question but a psychological one.  The answer to """"why do people buy new cars"""" is """"because people do not view cars solely as a means of transportation"""". I recently bought a used car, and while looking around at different ones I visited a car lot.  When the dealer heard which car I was interested in, he said, """"So, I guess you're looking for a transportation car.""""  I thought to myself, """"Duh.  Is there any other kind?""""  But the fact that someone can say something like that indicates that there are many people who are looking for something other than a """"transportation car"""".""","&gt; That means people don't buy cars as often  True.  &gt; as they are not as financially able to anymore.  How do we know that's the reason?  There's also more used cars in the wild now, and cars tend to last a lot longer than they used to.","6073    4044
Name: query-id, dtype: int64",Why do people buy new cars they can not afford?,
4044,"Just to offer another alternative, consider Certificates of Deposit (CDs) at an FDIC insured bank or credit union for small or short-term investments. If you don't need access to the money, as stated, and are not willing to take much risk, you could put money into a number of CDs instead of investing it in stocks, or just letting it sit in a regular savings/checking account. You are essentially lending money to the bank for a guaranteed length of time (anywhere from 3 to 60 months), and therefore they can give you a better rate of return than a savings account (which is basically lending it to them with the condition that you could ask for it all back at any time). Your rate of return in CDs is lower a typical stock investment, but carries no risk at all. CD rates typically increase with the length of the CD. For example, my credit union currently offers a 2.3% APY on a 5-year CD, but only 0.75% for 12 month CDs, and a mere 0.1% APY on regular savings/checking accounts. Putting your full $10K deposit into one or more CDs would yield $230 a year instead of a mere $10 in their savings account. If you go this route with some or all of your principal, note that withdrawing the money from a CD before the end of the deposit term will mean forfeiting the interest earned. Some banks may let you withdraw just a portion of a CD, but typically not. Work around this by splitting your funds into multiple CDs, and possibly different term lengths as well, to give you more flexibility in accessing the funds. Personally, I have a rolling emergency fund (~6 months living expenses, separate from all investments and day-to-day income/expenses) split evenly among 5 CDs, each with a 5-year deposit term (for the highest rate) with evenly staggered maturity dates. In any given year, I could close one of these CDs to cover an emergency and lose only a few months of interest on just 20% of my emergency fund, instead of several years interest on all of it. If I needed more funds, I could withdraw more of the CDs as needed, in order of youngest deposit age to minimize the interest loss - although that loss would probably be the least of my worries by then, if I'm dipping deeply into these funds I'll be needing them pretty badly.  Initially I created the CDs with a very small amount and differing term lengths (1 year increments from 1-5 years) and then as each matured, I rolled it back into a 5 year CD. Now every year when one matures, I add a little more principal (to account for increased living expenses), and roll everything back in for another 5 years. Minimal thought and effort, no risk, much higher return than savings, fairly liquid (accessible) in an emergency, and great peace of mind. Plus it ensures I don't blow the money on something else, and that I have something to fall back on if all my other investments completely tanked, or I had massive medical bills, or lost my job, etc.","If you have little investing experience, you shouldn't involve yourself in leveraged investments or short-term speculation at all.  You will probably just lose money. If not, is there a better way to invest with a small amount of money? If you have little investing experience, you should not attempt to make a lot of money on a small investment at all.  You will probably just lose money. The best way to invest with a small amount of money is to put it in a low-cost, mainstream investment product (like an index fund), and wait and save money until you have more.  By that time, you may decide that leaving the money in a low-cost index fund is actually the best thing to do anyway.  (Incidentally, I don't know if fund minimums are different in the UK, but in the US, an amount equivalent to £100 might not even be enough to start, so you might have to just put it in a savings account until you save enough to even buy into a mutual fund.)","14097    11033
Name: query-id, dtype: int64",Small investing for spending money?,
4153,"Congratulations on being in such good financial state.  You have a few investment choices. If you want very low risk, you are talking bonds or CDs. With the prime rate so low, nobody is paying anything useful for very low risk investments.  However, my opinion is that given your finances, you should consider taking on a little more risk. A good step is a index fund, which is designed to mirror the performance of a stock index such as the S&P 500. That may be volatile in the short-term, but is likely to be a good investment in the longer term. I am not a fan of non-index mutual funds; in general the management charge makes them a less attractive investment.  The next step up is investing in individual stocks, which can provide very big gains or very big losses.  The Motley fool site (www.fool.com) has a lot of information about investing overall.","Given your timeframe, risk tolerance, and the fact that you don't need this money, I would suggest a balanced approach. Something like: If you want to have fun investing, you could look into things like lendingclub, or bonds, or stocks, etc. But an allocation like I've outlined above is a pretty good balance of risk and reward over that timeframe.","7894    5158
Name: query-id, dtype: int64",Advice on low-risk long-term strategy for extra cash?,
4168,"""For """"smaller trades"""", I'm not sure you can beat FXCM.com, a large, dedicated FX trading shop with extremely tight spreads, and a """"Micro"""" account that you can open for as little as $25(US). Their """"main"""" offering has a minimum account size of $2k (US), but recommends an account  size of $10k or more. But they also have a """"micro"""" account, which can be opened for as little as $25, with a $500 or higher recommended size. I haven't used them personally, but they're well known in the discount FX space.   One strong positive indicator, in my opinion, is that they sell an online FX training course for $19.99.  Why is that positive?  It means that their margins on your activity are small, and they're not trying to get you """"hooked"""".  If that were not the case, they'd give the course away, since they'd be able to afford to, and they would expect to make so much of your subsequent activity.   They do have some free online materials, too, but not the video stuff. Another plus is that they encourage you to use less leverage than they allow.  This does potentially serve their interests, by getting more of your deposits with them, but a lot of FX shops advertise the leverage to appeal to users' hope to make more faster, which isn't a great sign, in my opinion. Note that the micro account has no human support; you can only get support via email. On the other hand, the cost to test them out is close to nil; you can literally open an account for $25.""","""I've never used them myself, but Scottrade might be something for you to look at. They do $7 internet trades, but also offer $27 broker assisted trades (that's for stocks, in both cases). Plus, they have brick-and-morter storefronts all over the US for that extra """"I gotta have a human touch"""". :-)  Also, they do have after hours trading, for the same commission as regular trading.""","4468    3261
Name: query-id, dtype: int64",Online Foreign Exchange Brokerages: Which ones are good & reputable for smaller trades?,
4171,"""It has semantic value (because we culturally believe gold is valuable).  There is a very important point here.  Gold and many other coin metals. This """"semantic value"""" is enshrined in law through the special tax status of coin metals.  You can buy a kilo of gold and not pay sales tax.  You can't buy a kilo of iron or tin and do the same.  This is the important part because investors shouldn't care about semantics. I read that the taxable status varies by state or nation, so you need to be very careful.  It's possible to evade taxes without realizing it.  It also doesn't necessarily exempt you from the form of gold.  An ingot should be tax exempt.  A collector's coin may or may not be, depending on your local laws and the difference between the value of the weight of the gold, and the value of the form of the coin.""","""There are three aspects of what to value gold over. It doesn't easily chemically react with anything, so it stays pure over a long period of time (vs, say a bar of iron or a bar of butter).  So it's valuable so far as it doesn't rot. It is shiny, and there is the historical allure of having a bag of shiny, jingly gold coins. Other people will give you other items of perceived value in exchange for it. I believe it was Warren Buffett who stated his opinion on gold - paraphrased such: """"You pay people to dig it out of the ground, you pay people to purify it and pour into forms, you pay people to verify the number of nine's purity in it, you pay people to build a secure building to store it in, and you pay people to stand around and guard it.  Where is the value in that?""""""","6732    4374
Name: query-id, dtype: int64",Why does gold have value?,
4188,"""You will make a profit in nominal dollars (or nominal units of whatever currency you used to buy the token).  Whether you'll make a profit in real dollars depends on inflation, and in practice whether it would be possible to sell your existing tokens to someone else for the new price. Suppose when the price was 50 U (50 """"units"""", since you didn't specify a currency), you bought one token.  Today you can either spend 52 U for a token, and get a liter of milk, or you can spend your existing token (for which you paid 50 U) and get a liter of milk.  It looks like you are making a profit of 2 U by spending your token. However, whether that profit is real or illusory depends on what else you could do with the token.  For instance, suppose that, since the price of a token is now 52 U, you will have no trouble finding someone who wants to buy your token from you for 52 U.  If you sell your token for 52 U, you'll still only be able to buy 1 L of milk.  So if you measure your wealth in milk, you have made no profit: in the past you had a token representing 1 L of milk, and today you still have a token representing 1 L of milk. Suppose now that in the past, when a token cost 50 U, a hamburger also cost 50 U.  Suppose further that a hamburger now costs 52 U.  So you can sell your token for 52 U, but that 52 U will still only buy you one hamburger.  So, again, if you measure your wealth in hamburgers, your have made no profit.  In the past, you could have sold your token and bought a hamburger; today, you can still sell your token and buy a hamburger, and you'll have nothing left over, so you have gained nothing. If, on the other hand, the price of a hamburger today is still 50 U, then you call sell your token for 52 U, buy a hamburger for 50 U, and still have 2 U left over.  You have made a profit. What this all goes to show is that, in practice, the idea of """"profit"""" depends on the overall economy, and whether you could exchange the currency units you have in your possession for a greater quantity of goods than you could in the past.  Whether this is possible depends on the relative changes in price of various goods.  In other words, if you get your money by selling Product A, and later you buy Product B, you may or may not make a profit depending on how the prices of the two products moved relative to one another. Also, in your hypothetical setup, the """"currency"""" (the token) is directly linked to the value of a single good, so you can always at least get 1 L of milk for your token.  Most real currency is not bound to specific goods like your milk token, so it is possible for your currency to lose value in an absolute sense.  For instance, suppose you sell a book for $5.  The $5 is not a """"book token"""" and you cannot rely on being able to exchange it for a book in the future; in the future, all books may cost $10, and the prices of all goods may rise similarly, so your currency will actually be worth less no matter how you try to use it.  This could happen with the milk token if the milkman announces that henceforth 1 L of milk will cost 2 tokens; your existing token suddenly loses half its value. In sum, it is easy to calculate whether you made a profit in currency units.  What is harder is to calculate whether you made a profit in """"real terms"""" (often referred to as """"real dollars"""" or """"inflation-adjusted dollars"""", or the equivalent in your favorite currency).  The reason this is hard is because the idea of """"real dollars"""" is fundamentally linked to the possibility of exchanging currency for goods (and services), and so it depends what goods you're buying.  Inflation statistics published by governments and the like use a """"basket"""" of goods to approximate the overall price movements in the economy as a whole.""","""You will make a profit in nominal dollars (or nominal units of whatever currency you used to buy the token).  Whether you'll make a profit in real dollars depends on inflation, and in practice whether it would be possible to sell your existing tokens to someone else for the new price. Suppose when the price was 50 U (50 """"units"""", since you didn't specify a currency), you bought one token.  Today you can either spend 52 U for a token, and get a liter of milk, or you can spend your existing token (for which you paid 50 U) and get a liter of milk.  It looks like you are making a profit of 2 U by spending your token. However, whether that profit is real or illusory depends on what else you could do with the token.  For instance, suppose that, since the price of a token is now 52 U, you will have no trouble finding someone who wants to buy your token from you for 52 U.  If you sell your token for 52 U, you'll still only be able to buy 1 L of milk.  So if you measure your wealth in milk, you have made no profit: in the past you had a token representing 1 L of milk, and today you still have a token representing 1 L of milk. Suppose now that in the past, when a token cost 50 U, a hamburger also cost 50 U.  Suppose further that a hamburger now costs 52 U.  So you can sell your token for 52 U, but that 52 U will still only buy you one hamburger.  So, again, if you measure your wealth in hamburgers, your have made no profit.  In the past, you could have sold your token and bought a hamburger; today, you can still sell your token and buy a hamburger, and you'll have nothing left over, so you have gained nothing. If, on the other hand, the price of a hamburger today is still 50 U, then you call sell your token for 52 U, buy a hamburger for 50 U, and still have 2 U left over.  You have made a profit. What this all goes to show is that, in practice, the idea of """"profit"""" depends on the overall economy, and whether you could exchange the currency units you have in your possession for a greater quantity of goods than you could in the past.  Whether this is possible depends on the relative changes in price of various goods.  In other words, if you get your money by selling Product A, and later you buy Product B, you may or may not make a profit depending on how the prices of the two products moved relative to one another. Also, in your hypothetical setup, the """"currency"""" (the token) is directly linked to the value of a single good, so you can always at least get 1 L of milk for your token.  Most real currency is not bound to specific goods like your milk token, so it is possible for your currency to lose value in an absolute sense.  For instance, suppose you sell a book for $5.  The $5 is not a """"book token"""" and you cannot rely on being able to exchange it for a book in the future; in the future, all books may cost $10, and the prices of all goods may rise similarly, so your currency will actually be worth less no matter how you try to use it.  This could happen with the milk token if the milkman announces that henceforth 1 L of milk will cost 2 tokens; your existing token suddenly loses half its value. In sum, it is easy to calculate whether you made a profit in currency units.  What is harder is to calculate whether you made a profit in """"real terms"""" (often referred to as """"real dollars"""" or """"inflation-adjusted dollars"""", or the equivalent in your favorite currency).  The reason this is hard is because the idea of """"real dollars"""" is fundamentally linked to the possibility of exchanging currency for goods (and services), and so it depends what goods you're buying.  Inflation statistics published by governments and the like use a """"basket"""" of goods to approximate the overall price movements in the economy as a whole.""","7104    4609
Name: query-id, dtype: int64",Value of tokens bought at an older price,
4269,"It's safe to say that for mature companies, with profits that have been steady, and steadily growing, that a multiple of earnings can come into play. It's not identical between companies or even industries, but for consumer staples, for instance, you'll see a clustering around a certain P/E.  On the other hand, there are companies like FaceBook, 18 months ago, trading at 20, now at 70 with a 110 P/E. Did the guys valuing the stock simply get it wrong then or is it wrong now?  Contrast this with KO (Coca-cola) a 20 P/E and 3.2% dividend, PG (Proctor and Gamble) 21 P/E, 3% dividend.  Funny though, a $1M valuation for $50K in profit may be Shark ridiculous, but a $1B valuation on a $50M company with great prospects, i.e. a pipeline of new products in growing markets, is a steal.  Disclosure I have no positions in the mentioned stocks.","I'll give you my quick and dirty way to value a company: A quick and dirty valuation could be: equity + 10 times profit. This quick way protects you from investing in companies in debt, or losing money. To go more in-depth you need to assess future profit, etc. I recommend the book from Mary Buffett about Warren Buffett's investing style.","13440    10223
Name: query-id, dtype: int64",What is the valuation of a company based on?,
4290,"P/E is the number of years it would take for the company to earn its share price.  You take share price divided by annual earnings per share.  You can take the current reported quarterly earnings per share times 4, you can take the sum of the past four actual quarters earnings per share or you can take some projected earnings per share. It has little to do with a company's actual finances apart from the earnings per share.  It doesn't say much about the health of a company's balance sheet, and is definitely not an indicator for bankruptcy.  It's mostly a measure of the market's assumptions of the company's ability to grow earnings or maintain it's current earnings growth.   A share price of $40 trading for a P/E ratio of 10 means it will take the company 10 years to earn $40 per share, it means there's current annual earnings per share of $4.  A different company may also be earning $4 per share but trade at 100 times earnings for a share price of $400.  By this measure alone neither company is more or less healthy than the other.  One just commands more faith in the future growth from the market. To circle back to your question regarding a negative P/E, a negative P/E ratio means the company is reporting negative earnings (running at a loss).  Again, this may or may not indicate an imminent bankruptcy.  Increasing balance sheet debt with decreasing revenue and or earnings and or balance sheet assets will be a better way to assess bankruptcy risk.","The P/E ratio is a measure of historic (the previous financial year) earnings against the current share price. If the P/E is high, this means that the market perceives a big increase in future earnings per share.  In other words, the perception is that this is a fast growing company.  Higher earnings may also equate to big increases in dividends and rapid expansion.  On the other hand, if the P/E is low, then there is a perception that either earnings per share are decreasing or that future growth in earnings is negligible.  In other words, low P/E equates to a perception of low future growth and therefore low prospects for future payout increases - possibly even decreases. The market is (rightly) usually willing to pay a premium for fast growing companies.","9694    6422
Name: query-id, dtype: int64",Does negative P/E ratio mean stock is weak?,
4340,Contact AmEx. They are the only ones who might have a current list.,"Credit card companies organize types of businesses into different categories. (They charge different types of businesses different fees.) When a business first sets up their credit card processing merchant account, they need to specify the category.  Here is a list of categories that Visa uses. Grocery stores and supermarkets are category number 5411. Other types of businesses, such as the examples you provided in your question, have a different category number. American Express simply looks at the merchant category code for each of your transactions and only gives you rewards for the ones in the grocery store category. It's all automated. They likely don't have a list of every grocery store in the US, and even if they did, they would probably not provide it to the public, for proprietary reasons. If you are in doubt about whether or not a particular store is in the grocery category, you'll just have to charge it to your card and see what happens. Often, the category of transaction will be shown for each transaction on your credit card's website.","3063    2521
Name: query-id, dtype: int64",How can I determine which stores are regarded as supermarkets for a rewards credit card?,
4412,"If you can pay it then there's no need to involve a credit counselor.  After all, their main role when you use them is to negotiate payments with creditors so you can pay off your debts.  In this case you have the funds to pay, so why make it any more complicated than it needs to be? To be honest, a 597 score is going to make it tough for you to find auto financing.  Whatever options you find, they'll charge pretty steep interest rates and have high payments because they'll keep you on as short a payment term as your finances will allow.  I would strongly suggest that you work on improving your score for awhile before trying to buy a car.  If you can, buy a car for cash.  You might not get much, but it will solve your transportation problem while you work on resolving your credit issues. Using a credit counselor won't have any impact on your credit score as far as the debts are concerned.  What will make a difference is not having them show as open collections, which is pretty bad.  You'll still take a hit for having gone to collections in the first place, but paying them off will mitigate at least some of the effect. I hope this helps. Good luck!","I would sit down with the creditors and negotiate smallest amount you can get before agreeing with whatever you have to pay. Think that, for them, it's much more convenient to get way less than $36K than to see you in collections. Needless to say, don't tell them you have to money to cancel off :-)","9061    6006
Name: query-id, dtype: int64",What's The Best Way To Pay Off My Collections?,
4444,"""I'd answer it this way:  What do you want to do? I'd say any amount is acceptable from as low as $100.  When you look at the specific """"tree"""" of investing paying $5 for a $100 seems unacceptable.  However when observing the """"forest"""" what does it matter if you """"waste"""" $5 on a commission?  Your friends (and maybe you) probably waste more than $5 multiple times per day.  For them buying a latte might empower them, if buying another share of HD, for a similar cost, empowers you than do it.  In the end who will be better off? Studies show that the more important part of building a significant investment portfolio is actually doing it.  Rate of return and the cost of investing pales in comparison to actually doing it.  How many of your peers are doing similar things?  You are probably in very rare company. If it makes you happy, it is a wonderful way to spend your money.""","you'll need 25k to start or 2k in multiple accounts, that way you have access to margin, and don't have to worry about Pattern day trading limits. Be right more than you are wrong. Go up look for 3x potential up vs down risk. Compound daily.  you can't double a penny every day every day for a month it becomes to difficult. but you can do 1%/day or maybe better. 2k compounded 1% every day becomes 75k at the end of a year (but you'll likely have to take weekends off, or look for other markets)","11074    7530
Name: query-id, dtype: int64",How much should I save up per trade?,
4457,"From WePay (GoFundMe's payment processor) support. I received only gifts and donations.  Will I receive a Form 1099-K?   As of 2015, the IRS has clarified that WePay is not required to send    a Form 1099-K with respect to payments that are made solely as gifts   or donations.  The purpose of Form 1099-K is to report payments for   the provision of goods or services, which may be subject to tax.   Gifts and donations typically are not reported as income by recipients,   so it is not necessary to send them a Form 1099-K.   https://support.wepay.com/hc/en-us/articles/203609483-Tax-Reporting","""I'm going to post this as an answer because it's from the GoFundMe website, but ultimately even they say to speak with a tax professional about it.  Am I responsible for taxes? (US Only) While this is by no means a guarantee, donations on GoFundMe are   simply considered to be """"personal gifts"""" which are not, for the most   part, taxed as income in the US. However, there may be particular,   case-specific instances where the income is taxable (dependent on   amounts received and use of the monies, etc.).     We're unable to   provide specific tax advice since everyone's situation is different   and tax rules can change on a yearly basis. We advise that you   maintain adequate records of donations received, and consult with your   personal tax adviser.     Additionally, WePay will not report the funds   you collect as earned income. It is up to you (and a tax professional)   to determine whether your proceeds represent taxable income. The   person who's listed on the WePay account and ultimately receives the   funds may be responsible for taxes.     Again, every situation is   different, so please consult with a tax professional in your area. https://support.gofundme.com/hc/en-us/articles/204295498-Am-I-responsible-for-taxes-US-Only- And here's a blurb from LibertyTax.com which adds to the confusion, but enforces the """"speak with a professional"""" idea: Crowdfunding services have to report to the IRS campaigns that total   at least $20,000 and 200 transactions. Money collected from   crowdfunding is considered either income or a gift. This is where things get a little tricky. If money donated is not a   gift or investment, it is considered taxable income. Even a gift could   be subject to the gift tax, but that tax applies only to the gift   giver. Non-Taxable Gifts These are donations made without the expectation of getting something   in return. Think of all those Patriots’ fans who gave money to   GoFundMe to help defray the cost of quarterback Tom Brady’s NFL fine   for Deflategate. Those fans aren’t expecting anything in return –   except maybe some satisfaction -- so their donations are considered   gifts. Under IRS rules, an individual can give another individual a   gift of up to $14,000 without tax implications. So, unless a Brady fan   is particularly generous, his or her GoFundMe gift won’t be taxed. Taxable Income Now consider that same Brady fan donating $300 to a Patriots’ business   venture. If the fan receives stock or equity in the company in return   for the donation, this is considered an investment and is not taxable   . However, if the business owner does not offer stock or equity in the   company, the money donated could be considered business income and the   recipient would need to report it on a tax return. https://www.libertytax.com/tax-lounge/two-tax-rules-to-know-before-you-try-kickstarter-or-gofundme/""","3977    3019
Name: query-id, dtype: int64",Taxing GoFundMe Donations,
4604,"This person could buy another car at any moment without any money problems, so I don't really see any point in insuring, especially with such a ridiculously high price compared to the extremely low risk. Convenience.  If you self-insure, then an accident means that you have to make arrangements to get the car towed, fixed, evaluated, etc.  If you buy insurance, your insurer would prefer to do all that.  They argue with the mechanic over prices, the lawyer over liability, etc.   And of course, rich people need more liability insurance than other people, not less.  So part of that $1400 is probably money that your friend would have to pay regardless.","Most people buy insurance because it is legally required to own a car or to have a mortgage. People want to own homes and to have personal transportation enough that they are willing to pay for required insurance costs. There are a lot of great explanations here as to why insurance is important and I don't want to detract from those at all. However, if we're being honest, most people are not sophisticated enough to measure and hedge their various financial risks. They just want to own an home and to drive a car.","3375    2684
Name: query-id, dtype: int64",Why do people buy insurance even if they have the means to overcome the loss?,
4611,I know exactly what you are talking about. You may like,"The short answer is that there are no great personal finance programs out there any more. In the past, I found Microsoft Money to be slick and feature rich but unfortunately it has been discontinued a few years ago.  Your choices now are Quicken and Mint along with the several open-source programs that have been listed by others. In the past, I found the open source programs to be both clunky and not feature-complete for my every day use. It's possible they have improved significantly since I had last looked at them. The biggest limitation I saw with them is weakness of integration with financial service providers (banks, credit card companies, brokerage accounts, etc.) Let's start with Mint. Mint is a web-based tool (owned by the same company as Quicken) whose main feature is its ability to connect to nearly every financial institution you're likely to use. Mint aggregates that data for you and presents it on the homepage. This makes it very easy to see your net worth and changes to it over time, spending trends, track your progress on budgets and long-term goals, etc. Mint allows you to do all of this with little or no data entry. It has support for your investments but does not allow for deep analysis of them. Quicken is a desktop program. It is extremely feature rich in terms of supporting different types of accounts, transactions, reports, reconciliation, etc. One could use Quicken to do everything that I just described about Mint, but the power of Quicken is in its more manual features. For example, while Mint is centred on showing you your status, Quicken allows you to enter transactions in real-time (as you're writing a check, initiating a transfer, etc) and later reconciles them with data from your financial institutions. Link Mint, Quicken has good integration with financial companies so you can generally get away with as little or as much data entry as you want. For example, you can manually enter large checks and transfers (and later match to automatically-downloaded data) but allow small entries like credit card purchases to download automatically.  Bottom line, if you're just looking to keep track of where you are at, try Mint. It's very simple and free. If you need more power and want to manage your finances on a more transactional level, try Quicken (though I believe they do not have a trial version, I don't understand why). The learning curve is steep although probably gentler than that of GnuCash. Last note on why Mint.com is free: it's the usual ad-supported model, plus Mint sells aggregated consumer behaviour reports to other institutions (since Mint has everyone's transactions, it can identify consumer trends). If you're not comfortable with that, or with the idea of giving a website passwords to all your financial accounts, you will find Quicken easier to accept. Hope this helps.","7346    4768
Name: query-id, dtype: int64","Multi-user, non-US personal finance and budget software",
4666,"@sharam - big question.  I am going to answer part of it, but not as directly as you might like. You mention 4-6 cents per unit per month, but fail to give a unit price, so it is hard to tell how much return you are really looking for. Given the amount you have to invest, depending on your time horizon, you will do much better outside of mutual funds.  Many funds in this category have fees in the 2% range.  You actually have enough money to have a diversified portfolio on your own, without recourse to funds. If you want to use a fund-like product, I encourage you to look at well established ETFs (Exchange Traded Funds).  They are basically like mutual funds that trade on the open stock market.  One good example in this category is iShares XDV Good Luck","I use healthequity. It's just the one I was given, but they actually have really good fund options. There's a .396% yearly administration fee to access their low-cost funds, but the fund fees are really low (.02% for VIIIX, .03% for VBMPX)","13380    10160
Name: query-id, dtype: int64",What are good Monthly Income Funds? [Canada],
4735,"""I keep spreadsheets that verify each $ distribution versus the rate times number of shares owned. For mutual funds, I would use Yahoo's historical data, but sometimes shows up late (a few days, a week?) and it isn't always quite accurate enough. A while back I discovered that MSN had excellent data when using their market price chart with dividends """"turned on,"""" HOWEVER very recently they have revamped their site and the trusty URLs I have previously used no longer work AND after considerable browsing, I can no longer find this level of detail anywhere on their site !=( Happily, the note above led me to the Google business site, and it looks like I am """"back in business""""... THANKS!""","""In the case of a specific fund, I'd be tempted to get get an annual report that would disclose distribution data going back up to 5 years.  The """"View prospectus and reports"""" would be the link on the site to note and use that to get to the PDF of the report to get the data that was filed with the SEC as that is likely what matters more here.  Don't forget that mutual fund distributions can be a mix of dividends, bond interest, short-term and long-term capital gains and thus aren't quite as simple as stock dividends to consider here.""","2149    2008
Name: query-id, dtype: int64",Where can I find accurate historical distribution data for mutual funds?,
4739,"""Some pros and cons to renting vs buying: Some advantages of buying: When you rent, the money you pay is gone. When you buy, assuming you don't have the cash to buy outright but get a mortgage, some of the payment goes to interest, but you are building equity. Ultimately you pay off the mortgage and you can then live rent-free. When you buy, you can alter your home to your liking. You can paint in the colors you like, put in the carpet or flooring you like, heck, tear down walls and alter the floor plan (subject to building codes and safety consideration, of course). If you rent, you are usually sharply limited in what alterations you can make. In the U.S., mortgage interest is tax deductible. Rent is not. Property taxes are deductible from your federal income tax. So if you have, say, $1000 mortgage vs $1000 rent, the mortgage is actually cheaper. Advantages of renting: There are a lot of transaction costs involved in buying a house. You have to pay a realtor's commission, various legal fees, usually """"loan origination fees"""" to the bank, etc. Plus the way mortgages are designed, your total payment is the same throughout the life of the loan. But for the first payment you owe interest on the total balance of the loan, while the last payment you only owe interest on a small amount. So early payments are mostly interest. This leads to the conventional advice that you should not buy unless you plan to live in the house for some reasonably long period of time, exact amount varying with whose giving the advice, but I think 3 to 5 years is common. One mitigating factor: Bear in mind that if you buy a house, and then after 2 years sell it, and you discover that the sale price minus purchase price minus closing costs ends up a net minus, say, $20,000, it's not entirely fair to say """"zounds! I lost $20,000 by buying"""". If you had not bought this house, presumably you would have been renting. So the fair comparison is, mortgage payments plus losses on the resale compared to likely rental payments for the same period.""","If I were planning to move every few years, I'd seriously consider renting, rather than purchasing. And remember - a home isn't an investment, it's a living expense.","13223    9978
Name: query-id, dtype: int64",Renting or Buying an House,
4780,"""Most of the consumer products that you buy at retail these days are commodity priced, and have been for a long time. Margins are thin, so if there are retail salespeople milling about, their compensation isn't coming from the TV or computer with a 6% gross margin. It comes from the extended warranty programs (which are not insurance and do not have regulated underwriting standards), which are typically sold at a 65-95% gross margin. So that $200 warranty most likely costs the retailer $50. The salesman gets $15-25. I paid for my college education working at a CompUSA selling these things, along with other high margin items that paid commission. In most cases, you aren't getting much coverage anyway. Most products carry a 1 year warranty, and using most """"gold"""" or """"platinum"""" credit cards doubles a manufacturer's warranty by up to 1 year. So with most transactions, you are already walking away with a 2 year warranty.  Warranties or service plans make sense for durable goods that cost alot and are expected to last a long time and/or require regular maintenance. I think they especially make sense if your budget is really tight -- a fixed maintenance cost can be an asset to some people because they can plan around it. Examples of this include: service plans for a furnace, boiler or water heater or a car if you're buying a manufacturer-endorsed service/maintenance plan from a dealer.""","To take a higher level view of this, consider the warranty as buying insurance.  They want to sell you the warranty because there's profit in it for them over the aggregate of all the warranties they sell. So ask yourself, would having to replace this item out of your own pocket cause you a significant financial burden?  Items like houses we insure because we can't afford to lose the investment.  Items like cars we get liability insurance because we can't afford to pay for another person's medical costs if we're liable for their injury.   On the other hand, if you're talking about a $1000 piece of equipment in your house, this won't break you.  That means you can self-insure, and if you do that for all the items you purchase, over the long haul, then you will save money (equal to the profit that the company expects on the warranties). So I say, no, don't buy extended warranties.  The more they're trying to sell it to you, the less you should be willing to buy it (because the higher their profit margin is if they can convince you to buy it).","8755    5822
Name: query-id, dtype: int64",Buying insurance (extended warranty or guarantee) on everyday goods / appliances?,
4794,"Yes When exercising a stock option you will be buying the stock at the strike price so you will be putting up your money, if you lose that money you can declare it as a loss like any other transaction. So if the stock is worth $1 and you have 10 options with a strike at $0.50 you will spend $500 when you exercise your options. If you hold those shares and the company is then worth $0 you lost $500. I have not verified my answer so this is solely from my understanding of accounting and finance. Please verify with your accountant to be sure.","""Summary of accepted answer: Your """"loss"""" will not count as a loss (to the IRS).  Which means no tax deduction for a """"short-term capital loss"""" (on that sale). Instead, the IRS simply pretends like you had paid less for the stock to begin with.""","8578    5696
Name: query-id, dtype: int64",Capital losses on early-purchased stock?,
